PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,Payment,EXCEEDS_ROUNDED_NOTIONAL_AMOUNT,CANCEL,CORRECT,NEW,Number_of_observations,CANCEL_ONLY,CORRECT_ONLY,NEW_ONLY
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.77074210526318,21215789.47368421,2170814152.631579,0,0,0,38.0,38,0,0,38.0
102.76128939393942,16515151.515151516,1702963393.939394,1,1,0,65.0,66,1,0,64.0
102.47989058823526,14070705.88235294,1441953247.1176472,2,3,2,80.0,85,1,2,77.0
101.85394516129027,20276774.19354839,2063944238.064516,0,0,0,62.0,62,0,0,62.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.82316641221367,40163282.44274809,4087609314.885496,28,1,0,130.0,131,1,0,129.0
101.57986071428566,29608419.64285714,3010378462.660714,31,5,1,218.0,224,4,1,213.0
104.54677091463415,23292682.926829267,2385192991.798171,14,3,2,159.0,164,1,2,156.0
102.73878306122448,14165646.258503402,1460117888.2312925,3,1,1,145.0,147,0,1,144.0
102.59399892473115,13616666.666666666,1397111057.1505377,0,3,0,90.0,93,3,0,87.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.29601463414633,20401951.219512194,2096237676.2195122,5,1,0,81.0,82,1,0,80.0
102.19628571428572,25331848.7394958,2591720146.302521,10,1,1,117.0,119,0,1,116.0
102.32221499999996,17684000.0,1807691996.25,4,2,0,78.0,80,2,0,76.0
101.81775349056605,18478773.58490566,1885363140.9433963,5,6,2,98.0,106,4,2,92.0
102.17039299999996,11598400.0,1184983234.19,0,6,3,91.0,100,3,3,85.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.36056666666671,24302222.222222224,2490153434.0740743,3,1,1,52.0,54,0,1,51.0
102.39211571428577,16325714.285714285,1674969014.2857144,0,2,0,68.0,70,2,0,66.0
102.68941702127657,15890319.148936171,1634109827.0212767,2,6,4,84.0,94,2,4,78.0
103.14313606557376,19772131.147540983,2046002119.672131,1,3,0,58.0,61,3,0,55.0
102.82384363636365,26802000.0,2764720553.2,3,2,1,52.0,55,1,1,50.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.52584423076925,16785000.0,1722871150.9615386,3,0,0,52.0,52,0,0,52.0
103.33075897435899,18301025.64102564,1890962482.2307692,0,0,0,39.0,39,0,0,39.0
102.78601398058245,24815533.980582524,2547588333.9805827,6,12,0,91.0,103,12,0,79.0
103.44922203389828,17482542.372881357,1811689863.0508475,0,2,2,55.0,59,0,2,53.0
103.447647027027,8889729.72972973,919466098.7837838,0,1,0,36.0,37,1,0,35.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.86380606060605,23678787.87878788,2450485887.878788,0,2,1,30.0,33,1,1,28.0
103.16949421052634,20899824.56140351,2156360474.5614033,2,3,2,52.0,57,1,2,49.0
103.33068956521734,18303768.115942027,1891250831.884058,2,3,1,65.0,69,2,1,62.0
103.29967100000007,15922909.090909092,1646903521.0454545,0,8,2,100.0,110,6,2,92.0
102.82722244897958,16908571.42857143,1742103709.1836734,3,4,0,94.0,98,4,0,90.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.83568465517239,11333793.103448275,1165100336.0344827,0,5,2,51.0,58,3,2,46.0
94.32715136842099,13428105.263157895,1195567984.2105262,0,9,3,83.0,95,6,3,74.0
102.06869703703701,18787283.950617284,1917671997.654321,2,5,3,73.0,81,2,3,68.0
102.31632022471902,24314977.52808989,2497780605.730337,5,1,1,87.0,89,0,1,86.0
102.09412321428566,12271160.714285715,1255322478.75,1,14,5,93.0,112,9,5,79.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.01408419753088,12365802.469135802,1269846742.0864198,2,6,1,74.0,81,5,1,68.0
102.53890779220778,22574415.584415585,2325273945.4545455,5,3,3,72.0,77,0,3,69.0
102.64784815217384,18131847.826086957,1863083321.4456522,1,3,2,87.0,92,1,2,84.0
102.4673327777778,10693888.888888888,1095970429.7222223,0,1,0,35.0,36,1,0,34.0
102.32911653846153,10009615.384615384,1024535261.1538461,0,0,0,52.0,52,0,0,52.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.27535157894741,16115789.47368421,1647806134.3859649,0,3,0,54.0,57,3,0,51.0
102.22711614285721,12328571.42857143,1267153022.857143,0,2,1,67.0,70,1,1,65.0
101.93698011111108,14809222.222222222,1509199438.2222223,1,3,2,85.0,90,1,2,82.0
101.4391597087378,11608737.86407767,1178437979.0291262,0,9,0,94.0,103,9,0,85.0
102.01157706896544,22592068.96551724,2318558118.6896553,7,4,3,51.0,58,1,3,47.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
101.48966499999999,6250000.0,635067166.3157895,0,4,1,33.0,38,3,1,29.0
102.21592223880599,14073014.925373135,1449494990.3262684,2,0,0,67.0,67,0,0,67.0
102.94540204301069,17107956.98924731,1767128438.3010752,2,1,0,92.0,93,1,0,91.0
103.23875867924524,20357358.490566038,2103525323.3207548,1,0,0,53.0,53,0,0,53.0
102.96513638297876,20374468.085106384,2100388053.8297873,0,0,0,47.0,47,0,0,47.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.65557119047621,13588095.238095239,1397470647.9047618,0,0,0,42.0,42,0,0,42.0
102.64347947368421,20666666.666666668,2122174390.3508773,5,4,4,50.0,57,0,4,46.0
99.10226247058824,23975705.88235294,2126706616.5294118,3,3,1,81.0,85,2,1,78.0
102.54278181818187,17850454.545454547,1830588210.2045455,3,4,1,83.0,88,3,1,79.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.45149071428568,17752857.14285714,1844365894.047619,1,0,0,42.0,42,0,0,42.0
97.7567498630137,15543835.616438355,1522735979.1780822,2,4,0,69.0,73,4,0,65.0
103.74425981481484,21575740.740740743,2253897213.888889,2,1,0,53.0,54,1,0,52.0
103.23635107692309,19549384.615384616,2020953153.2307692,1,2,1,62.0,65,1,1,60.0
102.63634884057976,12465217.391304348,1281581378.9855072,0,1,1,67.0,69,0,1,66.0
,,,0,0,0,0.0,0,0,0,0.0
102.39359999999999,2000000.0,204787200.0,0,0,0,2.0,2,0,0,2.0
96.7110692307693,15185192.307692308,1267133935.9615386,0,3,0,49.0,52,3,0,46.0
101.49477074829933,23175408.163265307,2367206550.340136,7,6,4,137.0,147,2,4,131.0
102.27923417721517,24201265.82278481,2485554177.21519,5,4,3,72.0,79,1,3,68.0
101.86551145038167,15862977.099236641,1616930466.1068702,1,8,1,122.0,131,7,1,114.0
102.21076170212767,19273617.021276597,1970511342.1276596,2,1,1,45.0,47,0,1,44.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.12382782608692,15121304.347826088,1555502871.7391305,0,4,2,40.0,46,2,2,36.0
103.12177495327104,25440374.01869159,2648890587.3843927,8,10,1,96.0,107,9,1,86.0
102.98544259259263,17009012.34567901,1753017716.1728394,2,1,0,80.0,81,1,0,79.0
103.31232921348312,16584269.662921349,1714062549.4382021,1,0,0,89.0,89,0,0,89.0
101.78948937007874,26622086.61417323,2708614742.110236,14,1,0,126.0,127,1,0,125.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
101.3584570434783,19999391.304347824,2028257356.0,6,3,1,111.0,115,2,1,108.0
101.84779387931039,18493534.48275862,1886704781.8965516,7,3,0,113.0,116,3,0,110.0
102.48345509433959,13769528.301886793,1412642522.4150944,0,0,0,106.0,106,0,0,106.0
102.72549792207793,17163766.233766235,1770045321.168831,1,0,0,77.0,77,0,0,77.0
103.30938076923078,22017307.692307692,2279252080.769231,3,0,0,52.0,52,0,0,52.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.76972327272728,17187636.363636363,1769047844.0,0,0,0,55.0,55,0,0,55.0
102.8550508474576,15986440.677966101,1649011872.0338984,1,2,0,57.0,59,2,0,55.0
103.23460235294121,12172941.176470589,1256927348.1176472,1,2,0,49.0,51,2,0,47.0
97.65013671641788,13885970.149253732,1439634088.9552238,2,5,1,61.0,67,4,1,56.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
99.27060130952378,14132380.952380951,1475722213.3333333,0,4,1,79.0,84,3,1,75.0
104.7122905263158,20286631.57894737,2122506681.0526316,6,5,2,88.0,95,3,2,83.0
103.31685117647054,26059529.411764707,2651915666.352941,7,3,1,81.0,85,2,1,78.0
104.69541309859157,15557746.47887324,1630999772.1126761,0,4,0,67.0,71,4,0,63.0
105.21884285714285,30452380.95238095,3225199576.1904764,0,1,0,20.0,21,1,0,19.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.89059354838709,12666129.032258065,1324299660.3225806,0,0,0,31.0,31,0,0,31.0
104.36252576923076,15396923.076923076,1610085467.8076923,0,2,0,50.0,52,2,0,48.0
104.00391137931031,31517241.379310343,3244462424.137931,8,3,1,54.0,58,2,1,51.0
104.3248498275862,23954655.172413792,2505024661.327586,2,3,0,55.0,58,3,0,52.0
104.15683916666666,12602291.666666666,1309848849.7916667,0,0,0,48.0,48,0,0,48.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.69199444444443,16091666.666666666,1683738343.6111112,0,0,0,36.0,36,0,0,36.0
91.77376490196079,10510784.31372549,972691826.0784314,0,7,2,42.0,51,5,2,35.0
104.22087017543856,11157894.736842105,1162577894.7368422,0,3,2,52.0,57,1,2,49.0
103.90479264150946,11435471.698113207,1189647940.6471698,0,1,0,52.0,53,1,0,51.0
103.08150136986303,14224657.534246575,1445630260.2739725,0,3,0,70.0,73,3,0,67.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.49921867924533,16698113.20754717,1733185004.7169812,0,0,0,53.0,53,0,0,53.0
101.03360455555556,16608666.666666666,1701320644.1111112,4,9,2,79.0,90,7,2,70.0
103.7112185507246,18514202.898550726,1925849227.905797,3,1,1,67.0,69,0,1,66.0
104.26197435897436,23085897.435897436,2422953106.4102564,2,7,1,70.0,78,6,1,63.0
104.24776415094338,11638490.566037735,1215911826.1132076,0,2,0,51.0,53,2,0,49.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.145875,14734523.80952381,1542029130.0,0,3,3,36.0,42,0,3,33.0
104.9099905405405,15741621.621621622,1650606390.5405405,1,3,3,31.0,37,0,3,28.0
104.30819166666667,21228666.666666668,2223520348.3333335,2,1,1,29.0,30,0,1,28.0
94.36096999999998,9100007.5,959276495.0,0,2,0,18.0,20,2,0,16.0
105.0872962962963,17222222.222222224,1817971703.7037036,0,2,1,24.0,27,1,1,22.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.5410504761905,28864920.634920634,3021098567.142857,8,5,3,55.0,63,2,3,50.0
104.76291111111114,15384444.444444444,1615837569.8148148,0,4,0,50.0,54,4,0,46.0
104.88706599999998,16760000.0,1765321517.0,0,5,3,42.0,50,2,3,37.0
104.63925277777778,13136111.111111112,1377961377.7777777,0,1,1,34.0,36,0,1,33.0
104.67521951219506,22409268.292682927,2351297256.585366,1,2,0,39.0,41,2,0,37.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.90408870967738,21258064.51612903,2181193569.354839,1,0,0,31.0,31,0,0,31.0
104.0213581081081,18338918.91891892,1899617518.6486487,2,0,0,37.0,37,0,0,37.0
104.79163370370371,14629629.629629629,1540829354.8148148,0,1,0,26.0,27,1,0,25.0
104.59636199999998,13640000.0,1435655182.5454545,0,0,0,55.0,55,0,0,55.0
104.21899999999998,13422380.952380951,1404605544.2857144,0,2,0,40.0,42,2,0,38.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.86778695652175,14286956.52173913,1500430469.5652175,0,0,0,23.0,23,0,0,23.0
104.43505111111115,12744444.444444444,1334508840.0,1,4,2,39.0,45,2,2,35.0
104.4137337662337,17323766.233766235,1812774600.974026,1,0,0,77.0,77,0,0,77.0
104.40996250000003,14344642.857142856,1500437941.0714285,1,1,0,55.0,56,1,0,54.0
104.34579487179485,14965897.435897436,1570870694.871795,0,0,0,39.0,39,0,0,39.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.12873861111113,14365555.555555556,1496752854.0944445,0,0,0,36.0,36,0,0,36.0
104.68216923076922,21218974.35897436,2224232884.6153846,3,2,2,35.0,39,0,2,33.0
104.9776948717949,13251025.641025642,1389720856.4102564,1,2,0,37.0,39,2,0,35.0
99.25965684782612,26186195.652173914,2677396639.130435,10,8,5,79.0,92,3,5,71.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.9494905319149,18726329.78723404,1947666903.93617,3,2,1,91.0,94,1,1,89.0
103.819088372093,15401860.46511628,1597466389.9534883,5,4,2,123.0,129,2,2,119.0
103.36557070422538,15985915.492957747,1653125073.8028169,0,0,0,71.0,71,0,0,71.0
103.74295729729724,17378378.37837838,1803397990.4054055,2,4,0,70.0,74,4,0,66.0
103.5985857142857,9604285.714285715,995023830.7142857,0,0,0,35.0,35,0,0,35.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.32380305555556,21944444.444444444,2277393691.6666665,1,1,0,35.0,36,1,0,34.0
96.8751301754386,17192982.45614035,1731084948.7719297,1,7,3,47.0,57,4,3,40.0
103.64712394366197,30000774.647887323,3094239154.084507,8,5,5,61.0,71,0,5,56.0
104.92710878787884,17805858.585858587,1868818834.7959595,1,2,0,97.0,99,2,0,95.0
104.36308183673471,21400000.0,2242024426.5306125,2,0,0,49.0,49,0,0,49.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.05336683333333,17808333.333333332,1854261145.0,3,4,2,54.0,60,2,2,50.0
104.00918241509422,46926973.58490566,4881177642.85283,71,18,4,243.0,265,14,4,225.0
104.38500519607854,31612254.901960783,3311526601.8627453,13,4,1,97.0,102,3,1,93.0
103.86367639175256,28783505.154639177,2998672869.6907215,12,2,1,94.0,97,1,1,92.0
104.09826591836736,23038306.12244898,2408240998.8265305,5,2,1,95.0,98,1,1,93.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.2404209859155,23090422.53521127,2416862343.267606,2,4,2,65.0,71,2,2,61.0
104.68893658119663,26339102.564102564,2774729228.448718,4,7,4,106.0,117,3,4,99.0
104.53056455696198,25049367.088607594,2631937191.721519,2,8,0,71.0,79,8,0,63.0
104.35064506024104,26010843.373493977,2722316407.8313255,5,1,0,82.0,83,1,0,81.0
104.52755538461543,17209230.769230768,1801185567.3076923,0,2,0,63.0,65,2,0,61.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.25012027027026,18267567.56756757,1908919706.7567568,1,4,2,68.0,74,2,2,64.0
104.20435727272726,19163636.363636363,2007204038.1818182,0,1,0,54.0,55,1,0,53.0
104.20421697368425,22815789.47368421,2380409252.631579,3,1,0,75.0,76,1,0,74.0
104.26922537313426,15504626.865671642,1616754459.7014925,1,3,0,64.0,67,3,0,61.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.88015277777775,27719722.222222224,2919143394.4444447,2,0,0,36.0,36,0,0,36.0
104.42751428571428,10563061.224489795,1103057941.9387755,0,0,0,49.0,49,0,0,49.0
104.33741234567903,14123456.790123457,1476120574.074074,3,5,5,71.0,81,0,5,66.0
104.23553085106387,16978723.40425532,1778341829.787234,0,16,12,66.0,94,4,12,50.0
103.79243456790124,18776913.580246914,1952704578.0617285,4,0,0,81.0,81,0,0,81.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
96.56136396551724,20991379.310344826,1921438035.689655,1,5,0,53.0,58,5,0,48.0
110.35091785714283,16360982.142857144,1763098663.375,4,2,2,108.0,112,0,2,106.0
103.11534672897194,17421214.953271028,1798625786.6168225,2,2,0,105.0,107,2,0,103.0
103.11686593495943,15811463.414634146,1633508467.4796748,0,1,0,122.0,123,1,0,121.0
102.9286384722223,22398263.888888888,2310958018.7222223,6,13,1,130.0,144,12,1,117.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.60558454545459,12875727.272727273,1340612948.8,1,2,1,107.0,110,1,1,105.0
103.89703166666669,14512777.777777778,1508170708.0555556,4,0,0,108.0,108,0,0,108.0
103.7273041420118,22690325.443786982,2352284440.473373,8,2,1,166.0,169,1,1,164.0
102.52614177215186,19232721.518987343,1980231741.7088609,4,3,0,155.0,158,3,0,152.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.91283851648346,15878763.736263737,1637155612.5,2,5,2,175.0,182,3,2,170.0
102.48835926605506,14806422.018348623,1528188693.5779817,1,2,2,105.0,109,0,2,103.0
103.61383360655726,15715737.704918033,1628197349.5081968,3,10,1,111.0,122,9,1,101.0
103.40080416666667,20494444.444444444,2120893909.7222223,2,0,0,72.0,72,0,0,72.0
103.48203158536587,12636585.365853658,1309545530.0,2,1,0,81.0,82,1,0,80.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.54338596491228,16552631.578947369,1698630880.7017543,3,1,1,55.0,57,0,1,54.0
104.36398071428577,18006428.57142857,1880189502.2142856,3,16,3,121.0,140,13,3,105.0
104.2684458730159,19206349.206349205,2003213763.4920635,1,1,0,62.0,63,1,0,61.0
,,,0,0,0,0.0,0,0,0,0.0
104.65720095238099,8428571.42857143,881948490.4761904,0,0,0,21.0,21,0,0,21.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.60051415384618,13193846.153846154,1379730123.5384614,1,0,0,65.0,65,0,0,65.0
104.63718787878794,18363181.818181816,1934130489.469697,1,3,1,62.0,66,2,1,59.0
104.8745589473684,16988421.05263158,1781718717.1052632,3,3,0,92.0,95,3,0,89.0
104.85201205673759,14461985.815602837,1516301199.5744681,2,5,0,136.0,141,5,0,131.0
104.77556250000002,13690833.333333334,1435247377.0833333,1,0,0,72.0,72,0,0,72.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.94468378378399,13012612.612612613,1367675779.2792792,0,7,0,104.0,111,7,0,97.0
103.48743304347826,27029478.260869566,2743969504.1652174,8,3,1,111.0,115,2,1,108.0
105.77034600000012,17531851.85185185,1859802774.9629629,5,5,0,130.0,135,5,0,125.0
105.50445067415734,19202471.91011236,2039803680.449438,5,1,1,87.0,89,0,1,86.0
106.06642580645168,17664193.548387095,1874846208.548387,1,3,0,90.0,93,3,0,87.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.05764304347824,27190724.63768116,2882589769.8666663,6,3,2,64.0,69,1,2,61.0
106.11603157894734,14432236.842105264,1531958038.2236843,1,4,0,72.0,76,4,0,68.0
105.88072574257426,16345148.514851484,1725985551.980198,2,2,1,98.0,101,1,1,96.0
105.29994676056339,17036760.563380282,1800588405.4929578,1,1,0,70.0,71,1,0,69.0
105.49224600000004,15482000.0,1640417618.0,0,0,0,50.0,50,0,0,50.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.85595681818185,11646590.909090908,1235353221.590909,0,0,0,44.0,44,0,0,44.0
105.95847169811314,16816981.13207547,1785948007.54717,1,1,0,52.0,53,1,0,51.0
105.76837125,14981500.0,1582309137.5,2,1,0,79.0,80,1,0,78.0
106.02819318181815,14562727.272727273,1533180638.6363637,1,1,0,43.0,44,1,0,42.0
106.25764444444445,9214444.444444444,979000722.2222222,0,0,0,9.0,9,0,0,9.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.270870625,9112500.0,968434913.125,0,0,0,16.0,16,0,0,16.0
106.01546045454546,8463181.818181818,897338207.4409091,0,0,0,22.0,22,0,0,22.0
105.9023617647059,12864705.88235294,1368766985.2941177,0,2,2,30.0,34,0,2,28.0
106.20799999999998,26561363.636363637,2849592990.4545455,4,3,3,16.0,22,0,3,13.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.49994769230771,16284769.23076923,1734272440.0,0,1,0,64.0,65,1,0,63.0
106.27698328358208,26152985.074626867,2779489271.716418,1,7,3,57.0,67,4,3,50.0
106.43079329545449,26160000.0,2785438361.4772725,5,2,2,84.0,88,0,2,82.0
106.45474623188409,21217101.449275363,2261176980.7246375,2,4,3,62.0,69,1,3,58.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.27870888888893,14489777.777777778,1544716906.488889,1,1,0,44.0,45,1,0,43.0
106.32766773333333,21381466.666666668,2276779798.6666665,2,0,0,75.0,75,0,0,75.0
106.33374166666658,15666145.833333334,1666235630.9375,1,2,1,93.0,96,1,1,91.0
105.97571333333332,14943333.333333334,1586769038.3333333,1,2,1,57.0,60,1,1,55.0
105.63818222222224,16546222.222222222,1738733814.6666667,1,2,0,43.0,45,2,0,41.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.35345749999998,17101818.181818184,1790667537.0,4,7,3,78.0,88,4,3,71.0
106.16517159090895,20385181.818181816,2165224903.7386365,4,0,0,88.0,88,0,0,88.0
106.22997698924733,14136559.139784947,1504277907.7419355,0,3,2,88.0,93,1,2,85.0
105.8960711627907,8370232.558139535,889868364.8837209,0,0,0,43.0,43,0,0,43.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.23068673913039,10473913.043478262,1112497343.4782608,0,0,0,46.0,46,0,0,46.0
106.1579528813559,10762711.86440678,1144390059.661017,0,0,0,59.0,59,0,0,59.0
106.34320865853657,13063780.487804879,1393044524.2682927,0,4,0,78.0,82,4,0,74.0
106.66208505747122,10410000.0,1110751655.3448277,0,5,0,82.0,87,5,0,77.0
106.66970344827584,14192758.620689655,1513774296.8965516,0,0,0,29.0,29,0,0,29.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.41062278481009,12697468.35443038,1351106264.556962,2,1,0,78.0,79,1,0,77.0
106.0480683870967,15495591.397849463,1638180835.8387096,1,5,2,86.0,93,3,2,81.0
106.35296463768124,11780000.0,1252931494.3768115,0,1,0,68.0,69,1,0,67.0
106.23154906666662,14434666.666666666,1532094770.6666667,2,1,1,73.0,75,0,1,72.0
106.938945882353,11902745.098039215,1266130942.9411764,0,2,0,49.0,51,2,0,47.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.33491229166673,17500000.0,1878453233.3333333,4,0,0,48.0,48,0,0,48.0
107.35081865384618,14937500.0,1602964967.5,0,0,0,52.0,52,0,0,52.0
107.14408073529411,19847647.05882353,2127469069.4117646,2,2,0,66.0,68,2,0,64.0
107.41794823529415,13464705.88235294,1447186911.764706,2,2,2,83.0,85,0,2,81.0
107.30096444444446,17512222.222222224,1870272057.2222223,1,0,0,45.0,45,0,0,45.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.14068044776123,31982089.552238807,3430263454.1791043,9,5,0,62.0,67,5,0,57.0
107.46921369863021,13827534.246575342,1484337029.109589,0,0,0,73.0,73,0,0,73.0
107.5933101694916,14363813.559322033,1545101281.3559322,2,1,1,116.0,118,0,1,115.0
107.45625517241376,22181034.48275862,2379469389.6551723,2,1,0,57.0,58,1,0,56.0
107.23293541666669,16141250.0,1722681933.6458333,1,1,1,46.0,48,0,1,45.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.66179999999999,17516734.69387755,1886094298.7755103,0,4,2,43.0,49,2,2,39.0
107.50959090909087,17745454.545454547,1899749102.2727273,1,0,0,44.0,44,0,0,44.0
107.73990379746836,25585696.202531647,2752012155.189873,8,1,0,78.0,79,1,0,77.0
107.56388564516129,10778709.677419355,1159373657.2580645,1,3,1,58.0,62,2,1,55.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.31194722222224,10872222.222222222,1151393175.0,0,0,0,36.0,36,0,0,36.0
107.39169117647057,14002941.176470589,1501217109.4117646,0,1,0,33.0,34,1,0,32.0
107.87402374999994,16416666.666666666,1770069425.4166667,1,2,1,69.0,72,1,1,67.0
108.05399301587306,15281428.57142857,1651592347.4603174,2,3,2,58.0,63,1,2,55.0
107.78471304347825,13871014.492753623,1490686198.5507247,0,9,1,59.0,69,8,1,50.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.77581134328364,20059701.492537312,2158073150.597015,4,4,1,62.0,67,3,1,58.0
107.47397973856214,15985228.758169934,1717979718.3006537,0,16,6,131.0,153,10,6,115.0
107.07884761904762,20177142.85714286,2162928550.4761906,4,1,0,104.0,105,1,0,103.0
106.88797815126054,18912857.14285714,2021241615.9663866,4,5,1,113.0,119,4,1,108.0
107.0369096774194,19736344.086021505,2109374972.688172,2,2,0,91.0,93,2,0,89.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.63664999999999,17197222.222222224,1837371532.4074075,1,1,0,53.0,54,1,0,52.0
106.49351860465119,19208023.255813953,2044833600.0,3,4,1,81.0,86,3,1,77.0
106.7334192647059,15624485.294117646,1664848313.4632354,4,3,1,132.0,136,2,1,129.0
107.17403823529416,16288647.05882353,1744413560.5882354,0,2,1,82.0,85,1,1,80.0
107.10192195121952,14634146.341463415,1564131080.487805,1,0,0,41.0,41,0,0,41.0
88.14666666666666,50000000.0,4407333333.333333,0,0,0,3.0,3,0,0,3.0
,,,0,0,0,0.0,0,0,0,0.0
107.31091578947363,17103684.210526317,1834716392.9824562,2,7,4,46.0,57,3,4,39.0
106.49953680555552,25014166.666666668,2646526709.388889,1,1,0,71.0,72,1,0,70.0
112.31329056338026,17981126.76056338,2197633011.267606,3,1,1,70.0,71,0,1,69.0
105.9633191025641,16311153.846153846,1735568167.4192307,1,5,3,70.0,78,2,3,65.0
